status,url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy
1,50,1,0,16,27,0,0,0,3,0,8,3.9109521314928397
1,67,0,1,24,36,0,0,0,3,2,10,4.306532244011045
0,24,1,1,15,1,1,1,0,2,0,7,3.8239348962840563
1,63,0,0,18,38,0,0,0,2,0,9,3.881831217653171
0,45,0,1,19,19,0,0,0,2,0,7,4.0198790750512865
1,43,0,1,22,14,0,0,0,2,0,8,4.002560546588757
1,39,0,3,26,6,0,0,0,4,0,8,4.028490680178816
0,50,6,1,15,28,0,0,0,3,0,9,4.189275070710712
1,92,23,2,25,60,0,0,0,5,0,13,4.620857272274381
1,24,0,0,15,1,1,1,0,1,1,6,4.136842188131012
1,48,4,1,18,15,0,1,0,2,0,12,4.256328385912461
1,70,5,1,19,16,1,0,0,3,2,14,4.7465117666668055
1,168,5,0,20,120,0,1,0,2,0,25,4.659034932998435
1,34,0,1,21,6,0,0,0,2,0,6,3.917626443873359
1,60,0,2,52,0,1,2,0,3,0,8,4.242052005409673
0,28,3,0,19,1,1,0,0,1,0,6,3.91379956460568
0,43,0,1,14,21,1,0,0,3,0,8,4.295353348118593
1,51,10,0,16,28,0,0,0,4,0,10,4.319607332957949
1,131,24,0,15,109,0,0,0,1,2,11,5.253464773086496
1,48,3,1,14,11,1,0,0,2,0,7,4.151754427398839
0,51,0,1,24,19,1,0,0,2,0,8,4.340736185875543
1,32,0,1,16,9,0,0,0,3,0,7,3.882048827786958
0,67,8,0,7,53,0,4,0,1,0,13,4.427425758490297
1,74,0,1,19,48,0,1,0,3,1,14,4.10848876597022
0,73,0,1,17,48,1,3,0,2,0,10,4.188274778901187
0,63,0,1,21,34,1,1,0,2,0,13,4.562021836853403
1,179,9,1,41,1,0,1,0,3,2,26,5.097686102266163
0,53,0,1,23,23,0,0,0,3,0,10,3.998698935851037
0,91,10,1,24,60,0,0,0,3,0,14,4.585178510607833
0,40,0,1,23,9,1,0,0,2,0,6,4.125070520364181
0,43,0,1,16,19,1,0,0,2,0,9,4.286275219617123
1,48,2,2,21,20,0,1,0,3,0,10,4.314260032810928
0,19,0,0,12,0,0,0,0,1,0,4,3.616348566075164
0,61,0,1,18,36,0,2,0,3,0,10,4.216879346677897
1,131,57,0,16,107,1,0,0,7,0,13,4.702642468650774
1,201,24,1,18,176,0,0,0,2,0,8,5.670466309009755
0,23,0,1,15,1,0,0,0,2,0,6,3.5013978254341036
0,35,0,0,11,17,0,1,0,1,0,6,3.85416328885666
1,39,0,1,19,13,0,0,0,3,0,7,4.150410872541982
1,47,4,3,39,1,0,2,0,4,0,10,4.3839601280892575
1,93,1,1,21,29,0,1,1,3,0,18,4.5500846246378
0,69,0,1,18,43,1,4,0,2,0,11,4.519412275738392
1,49,3,3,40,1,1,2,0,4,1,10,4.254930446501112
0,26,0,1,14,5,0,0,0,2,0,7,3.8252517372886503
0,49,0,1,22,20,0,1,0,2,0,8,4.239524579110022
1,36,0,2,28,1,0,1,0,3,0,8,3.9959065984842446
1,58,5,3,40,11,0,2,0,4,1,10,4.411150875112165
1,49,6,1,20,21,1,0,0,3,0,9,4.288307426570494
0,103,12,1,13,82,1,8,0,2,0,17,4.771778469833305
0,26,0,1,17,1,1,0,0,2,0,6,3.6423714487439023
1,186,58,1,20,42,0,7,0,2,0,31,5.128693180597295
1,131,18,6,58,6,0,0,0,7,1,19,4.8895225275818435
1,26,0,0,15,4,0,0,0,1,0,6,3.854285871987245
1,74,27,1,28,39,0,0,0,2,0,8,4.738263886701677
1,62,0,1,19,36,0,0,0,4,0,12,4.234529030304112
0,60,5,1,13,40,0,1,0,2,0,10,4.44274940507578
0,41,0,1,16,17,1,0,0,2,0,8,4.198777004512548
0,29,0,1,20,1,1,0,0,2,0,6,3.8143719431796272
0,35,0,1,15,13,0,0,0,2,0,7,4.014438730983426
0,32,0,2,23,1,1,0,0,3,0,7,4.030639062229566
0,37,0,1,18,12,0,1,0,2,0,7,3.95905708166975
0,66,0,1,16,43,0,2,0,2,0,11,4.42919171126561
1,20,0,1,12,1,0,0,0,2,0,6,3.6841837197791887
1,112,0,0,17,61,0,1,1,3,1,18,4.395599714121531
0,34,0,1,25,1,1,0,0,2,0,6,4.043057694064253
0,38,0,1,25,6,0,0,0,2,0,6,4.063202513215852
0,34,0,1,26,1,0,0,0,2,0,6,4.211744090932182
0,58,0,1,17,33,1,2,0,2,0,10,4.190238651106873
1,34,5,1,25,1,1,0,0,2,0,6,4.043057694064253
1,34,0,1,16,11,0,0,0,3,1,7,3.929107606389923
1,36,0,3,24,4,1,0,0,4,0,9,3.6489559041599935
1,60,0,4,44,9,0,0,0,5,0,10,4.191993045782167
0,43,0,1,18,18,0,2,0,2,0,9,4.100228707989217
1,67,4,1,14,45,1,0,0,3,0,13,4.94490388480458
0,89,1,1,23,58,1,0,0,3,0,14,4.234741377163682
0,49,2,1,20,22,0,1,0,3,0,9,4.354007037771997
1,61,8,1,30,24,0,0,0,3,0,10,4.512647280775707
1,19,0,0,9,3,0,0,0,1,0,6,3.40582225028569
1,46,1,1,16,22,1,0,0,2,0,8,4.023698511281122
0,65,0,1,24,34,0,2,0,2,0,10,4.036710084092487
0,41,0,1,16,17,1,0,0,2,0,8,4.09130451776702
0,57,0,1,23,26,1,0,0,2,0,9,4.177825164557068
1,55,0,0,22,25,1,0,0,1,1,8,4.076839605127306
1,82,4,1,17,4,0,0,1,4,0,12,5.02037224252364
0,31,0,1,19,5,0,0,0,2,0,6,3.9377519554085865
0,97,20,0,19,71,0,1,0,3,0,18,4.909320708997625
0,53,0,1,45,1,0,4,0,2,0,10,4.078374757106208
0,34,0,2,25,1,1,1,0,3,0,8,3.929107606389923
0,33,0,1,24,1,1,0,0,2,0,6,4.3319766949849114
1,128,19,3,50,20,1,1,0,4,3,19,4.852364825469012
1,65,11,0,9,49,0,3,0,2,0,13,4.459788868177735
0,38,6,0,19,12,0,0,0,1,0,6,4.273728829005325
0,40,0,0,18,14,1,0,0,1,0,7,3.69354239714318
0,54,0,1,18,29,0,0,0,2,0,9,4.1986078722133255
1,55,0,1,20,28,0,1,0,2,0,10,4.544285167755426
1,84,7,1,23,53,1,0,0,2,0,10,5.134594321686564
1,132,12,3,50,19,0,1,0,4,3,20,4.6042786802501166
1,30,2,2,22,1,0,0,0,3,0,7,4.0062389286533895
0,17,0,0,10,0,0,0,0,1,0,4,3.3815804883091634
1,68,9,1,23,16,0,0,0,3,1,9,4.580058525603018
1,243,85,3,60,10,0,5,0,5,3,23,4.786508762635632
0,31,0,1,22,1,1,1,0,2,0,7,3.953565664946427
1,39,6,1,30,1,1,1,0,2,0,7,4.458103180234289
1,62,0,0,27,28,0,1,0,1,0,8,4.033334716021919
0,44,0,1,37,0,0,0,0,2,0,5,4.016614721924478
0,42,4,1,17,18,0,0,0,3,0,9,4.128184472069218
0,55,0,2,24,24,0,0,0,3,0,10,4.087988296983436
1,68,11,3,42,19,0,0,0,4,2,9,4.4971839370236095
1,40,0,1,16,16,1,0,0,2,0,8,3.9037016960573476
1,128,19,3,50,20,1,1,0,4,3,19,4.795140670376749
0,53,3,1,20,12,0,0,0,3,0,9,4.616715681174875
1,228,88,0,12,43,0,1,0,2,2,20,4.818530915500991
1,37,4,1,29,1,0,0,0,2,0,6,3.9465059074343407
1,259,47,0,13,38,0,0,0,6,0,13,5.812558918531429
1,37,0,3,28,1,1,0,0,4,1,8,3.874748555216676
1,38,0,1,29,1,1,0,0,2,0,6,3.9483465138316336
0,43,2,1,15,6,1,0,0,2,0,9,4.507432777857285
1,77,27,0,23,47,0,0,0,1,0,7,4.772064671476709
1,39,0,1,31,1,0,1,0,2,0,7,4.179776180945229
1,81,23,1,19,55,0,0,0,2,0,10,4.623163893370291
0,72,8,0,12,53,0,5,0,2,0,14,4.550792676648354
1,46,0,1,22,17,0,0,0,2,0,8,4.1976115547593835
0,57,0,1,26,24,0,2,0,3,0,9,3.970116935134471
0,34,0,1,25,1,1,0,0,2,0,6,3.9735127535760095
1,279,65,1,16,33,1,8,0,3,0,28,5.815089804525709
0,22,4,1,15,0,0,0,0,2,0,5,3.879664004902594
0,26,0,1,17,1,1,0,0,2,0,6,3.1808329872054406
0,38,3,1,15,16,0,2,0,3,0,10,4.313459750171824
1,94,23,2,28,59,0,1,0,3,1,11,4.735090782773394
1,49,0,2,21,20,1,1,0,4,1,11,4.10878229428213
1,61,0,1,10,43,1,1,0,3,0,12,4.479174428645109
1,30,0,1,17,6,0,0,0,2,0,7,3.6314018453921717
1,251,86,1,17,6,1,10,0,4,0,38,5.367659447100308
1,126,18,3,50,19,0,1,0,4,3,18,4.829069734504341
0,28,0,2,19,1,1,0,0,3,0,7,3.842370993177109
0,29,0,1,20,1,1,0,0,2,0,6,3.7193758224153703
0,43,0,1,31,5,0,1,0,2,0,8,4.245918533721552
0,35,0,1,26,1,1,0,0,2,0,6,4.093149802473811
0,33,0,1,24,1,1,0,0,2,0,6,3.9374448765408534
0,33,0,1,16,9,1,0,0,2,0,6,3.957294029027326
0,74,0,1,15,52,0,6,0,2,0,13,4.07445092127705
0,29,0,1,21,1,0,0,0,2,0,6,3.512479270691232
0,59,8,1,14,37,1,2,0,2,0,10,4.439941092094657
1,48,0,1,39,1,1,3,0,2,2,9,4.250814583693912
0,32,0,1,24,1,0,1,0,2,0,7,4.093139062229566
1,21,0,0,10,4,0,1,0,1,0,7,3.5944656369614516
0,58,7,1,12,39,0,0,0,2,0,12,4.430498451688414
1,30,1,1,23,0,0,0,0,2,0,5,3.828072996388509
1,100,0,0,19,74,0,4,0,2,0,15,4.275015851058508
0,45,0,1,37,1,0,0,0,2,0,6,3.857946708877887
1,47,6,3,38,1,1,2,0,4,0,10,4.187255606858693
1,128,19,3,50,20,1,1,0,4,3,19,4.819418105171435
1,138,32,1,34,96,1,7,0,2,0,22,4.815144499447847
0,48,0,1,19,21,1,0,0,3,0,8,4.0144608760283615
0,66,10,1,15,43,1,0,0,3,0,12,4.293410976136664
0,47,2,1,19,21,0,0,0,2,0,9,4.312790384090397
1,47,0,1,39,1,0,0,0,2,0,6,4.264606075441666
1,202,24,1,18,176,1,0,0,2,0,8,5.67379292177076
0,35,0,1,15,13,0,1,0,2,0,7,4.011585431837429
1,45,0,1,20,18,0,0,0,3,0,9,4.11966185273291
1,49,0,0,9,33,0,0,0,3,1,10,3.9783667937604315
0,34,0,1,24,2,1,0,0,2,0,7,3.841447312526802
1,44,0,1,10,27,0,0,0,3,0,9,4.2744551302868965
1,19,0,1,11,0,1,0,0,2,0,5,3.5766176449086657
1,65,20,3,39,18,1,1,0,5,0,11,4.418693490604955
0,102,6,1,24,70,1,12,0,2,0,19,4.380642259322484
1,33,2,1,14,11,1,0,0,2,0,6,4.4154581344444095
0,30,0,1,22,1,0,0,0,2,0,6,4.1898980954642875
1,35,0,0,16,12,0,0,0,2,0,6,4.057575159678481
1,43,6,1,17,18,1,0,0,3,1,7,4.1558184643976634
1,119,5,2,27,84,1,0,0,3,1,17,4.563126878471201
1,39,0,1,30,1,1,0,0,2,0,6,4.150410872541982
0,29,4,1,21,1,0,0,0,2,0,6,3.9783335811852645
0,48,0,1,15,26,0,2,0,2,0,8,4.248734053066624
1,60,4,3,42,11,0,3,0,4,0,11,4.340002787802771
1,85,17,3,53,25,0,6,0,5,0,16,4.568477266548819
0,79,1,0,11,61,0,7,0,2,0,14,4.206758559281558
0,62,0,1,22,33,0,3,0,3,0,10,4.411474689552284
1,37,1,1,21,9,0,0,0,2,0,7,4.162023973678587
0,28,0,1,21,0,0,1,0,2,0,6,4.012188403968661
0,99,8,1,15,76,1,5,0,2,0,17,4.569371591957239
0,33,0,0,11,14,1,0,0,1,0,6,4.161987589698946
0,36,0,1,28,1,0,0,0,2,0,6,4.162573265150912
0,106,11,1,29,70,0,9,0,2,0,19,4.661204242352759
1,50,0,1,15,16,1,0,0,2,1,10,4.231789011092169
0,64,4,1,18,39,0,4,0,2,0,11,4.509623781480404
1,32,3,1,25,0,0,0,0,2,0,5,4.101409765557392
1,299,62,0,20,18,1,0,0,16,1,55,4.972352231354616
1,84,4,2,28,48,1,0,0,3,0,11,4.2797228176927185
1,99,3,0,14,77,1,1,0,2,1,14,4.129397149027767
1,106,20,1,19,80,0,1,0,2,0,13,4.62548458359472
0,42,0,1,19,16,0,0,0,2,0,7,3.5940843886042257
0,51,0,1,25,18,1,1,0,2,0,7,4.3588230192324575
1,68,18,4,41,20,0,1,0,5,0,11,4.73821863592895
0,32,0,2,23,1,1,0,0,3,0,7,3.9292292966721747
0,56,6,1,17,32,0,1,0,3,0,9,4.688976520573844
1,45,0,1,13,25,0,0,0,2,0,10,4.027049830532039
0,45,0,0,22,16,0,0,0,1,0,6,3.958659352780987
1,59,0,1,24,27,1,0,0,2,0,6,4.130808364000972
1,76,0,1,20,49,0,1,0,3,0,13,4.2507208558230305
0,56,0,1,16,32,1,0,0,2,0,11,4.4050455468258045
0,64,0,1,23,34,0,1,0,2,0,10,4.190120407472074
0,112,6,1,22,83,0,1,0,3,0,14,4.8011266059884345
0,60,0,1,28,25,0,0,0,2,0,8,4.317586488336998
0,57,0,1,16,33,1,0,0,2,0,10,4.354281681928004
0,47,0,0,15,25,0,3,0,1,0,9,4.264606075441666
1,31,2,0,5,19,0,2,0,1,0,7,4.091135423220311
0,84,0,1,24,14,0,6,0,3,0,15,4.307820398454125
0,95,0,1,24,64,0,10,0,2,0,18,4.15630127290432
0,123,8,1,16,9,0,3,0,2,0,27,4.8728244697240015
1,70,6,1,16,46,1,1,0,2,0,11,5.168079981014334
1,206,13,2,17,4,1,0,0,6,0,37,5.445145959045785
1,72,0,0,12,53,0,1,0,3,2,11,4.215491156508407
0,63,8,1,19,23,0,0,0,3,0,12,4.798475756730228
0,72,0,1,20,45,0,4,0,2,0,11,4.445550308130908
0,70,0,1,24,39,0,0,0,3,0,11,4.337523331194082
0,43,0,1,15,21,0,1,0,2,0,9,3.8545482680631697
1,37,0,0,16,14,0,1,0,1,0,8,4.0104120689640785
0,53,0,1,23,22,1,1,0,2,0,8,4.138021161987908
1,26,0,1,18,1,0,0,0,2,1,6,3.921029621737614
1,20,9,2,12,1,0,0,0,3,0,7,3.4464393446710155
0,72,0,1,19,45,1,4,0,2,0,12,4.250524697298041
0,21,0,1,13,1,0,0,0,2,0,6,3.594465636961451
0,62,0,1,24,31,0,3,0,3,0,10,4.292749037956319
0,41,0,1,20,13,1,1,0,3,0,9,3.9579403464411533
0,24,4,1,16,1,0,0,0,2,0,6,3.855388542207534
1,42,0,1,14,21,0,0,0,2,0,11,3.719964304742391
0,19,1,1,11,1,0,0,0,2,0,6,3.43162356584743
0,46,0,1,20,18,1,0,0,2,0,8,4.229871195093383
0,47,0,0,11,29,0,0,0,1,0,10,4.195561128679185
0,16,0,0,7,1,1,0,0,1,0,5,3.577819531114783
1,76,0,0,16,53,0,1,0,1,0,12,4.549576691641414
1,46,0,1,21,17,1,1,0,3,0,8,4.085758358504456
0,63,2,1,16,40,0,0,0,3,0,11,4.412701748415972
1,128,18,3,50,20,1,1,0,4,3,19,4.717839193055937
1,43,0,1,16,19,1,0,0,2,0,8,4.060472755790457
1,218,93,1,12,33,0,1,0,3,2,20,4.843538347595978
1,107,23,1,19,81,0,1,0,2,0,14,4.661760367243222
0,21,0,1,14,0,0,0,0,2,0,5,3.5585186130489057
0,87,6,1,24,55,1,5,0,2,0,12,4.632333800760548
1,38,0,1,21,9,1,0,0,2,0,7,4.260828171224455
1,38,0,1,31,0,0,0,0,2,0,5,3.8232178953536478
1,225,44,0,21,52,0,1,0,2,3,35,5.012688733573184
0,29,0,1,20,1,1,0,0,2,0,6,4.0472990984266435
0,50,0,1,23,20,0,1,0,3,0,8,4.275783629896564
0,22,0,1,12,1,1,0,0,2,0,7,3.6635327548042538
1,89,16,1,23,59,0,0,0,2,0,11,4.619839858752072
1,79,21,2,28,43,1,1,0,4,0,15,4.631462597057423
0,46,0,1,19,20,0,0,0,3,0,7,4.129236619374022
0,46,1,1,26,13,0,0,0,2,0,9,4.3523814564716385
0,58,6,0,13,37,1,4,0,1,0,11,4.50230529714325
1,177,54,1,17,33,0,1,0,3,1,21,4.932155255311431
0,31,0,1,19,4,1,0,0,2,0,7,3.7843684875968617
1,34,0,1,25,1,1,1,0,2,0,7,4.035273502696889
0,32,0,2,23,1,1,0,0,3,0,7,3.882048827786958
1,70,5,1,41,22,0,6,0,3,2,15,4.598447081286802
1,60,3,3,42,11,0,3,0,4,1,11,4.251886846506055
1,76,0,1,17,20,0,1,0,3,0,15,4.676533803374895
0,45,1,1,29,9,0,0,0,2,0,7,4.030198929422623
1,36,0,1,27,1,1,2,0,2,0,8,4.218128820706467
1,29,0,0,18,4,0,1,0,1,0,7,4.004364184708142
0,19,0,1,11,0,1,0,0,2,0,5,3.4058222502856905
1,154,20,1,30,45,1,4,1,6,0,25,5.1392026695455755
0,35,0,1,26,1,1,0,0,2,0,6,3.9788640881880966
1,44,2,1,22,15,0,0,0,2,0,7,4.098652005434406
1,40,0,1,32,1,0,1,0,2,0,7,4.215311532225102
1,36,0,0,13,16,0,0,0,2,1,8,3.9613201402110074
0,39,0,1,21,11,0,0,0,2,0,7,3.974647975817024
1,100,0,1,20,45,0,1,1,4,0,17,4.512369225993605
0,21,0,1,14,0,0,0,0,2,0,5,3.363286923996055
0,43,0,1,25,11,0,0,0,2,0,6,4.109306836490687
0,57,0,1,17,32,1,0,0,2,0,11,4.347433269198826
0,32,0,0,21,4,0,0,0,1,0,5,3.952819531114783
0,121,5,1,20,93,1,14,0,2,0,22,4.382056385799702
0,45,0,1,10,28,0,0,0,2,0,9,4.1613130300868475
1,41,0,3,33,1,0,2,0,4,1,10,4.180365114215879
0,46,0,1,24,15,0,1,0,2,0,8,4.050204618865332
1,67,1,1,20,32,1,1,0,3,0,12,4.334547870034715
0,33,0,2,24,1,1,0,0,3,0,7,3.937444876540854
0,47,0,1,39,1,0,5,0,2,0,11,3.9667337350161325
1,25,0,0,11,7,0,0,0,1,0,5,3.6234651896016463
0,55,0,2,16,32,0,1,0,3,0,10,4.156664323773909
1,58,1,0,17,5,0,0,1,2,0,10,4.3450739957852536
1,98,11,1,13,55,1,1,0,3,1,20,4.907236222815943
0,65,0,1,14,44,0,4,0,3,0,12,4.2284699832726425
0,41,0,1,20,14,0,0,0,2,0,7,4.094760845817661
1,48,0,1,28,13,0,0,0,3,0,7,4.008947073809812
0,38,0,1,14,17,0,1,0,2,0,7,4.214132447255579
0,20,0,0,13,0,0,0,0,1,0,4,3.821928094887362
1,57,6,0,18,6,0,0,0,1,0,9,4.475274610914667
0,35,0,1,27,1,0,0,0,2,0,6,3.88973793165199
0,84,2,1,17,60,0,10,0,2,0,18,4.187301164969735
0,39,0,0,18,14,0,0,0,1,0,7,3.926588925024018
0,47,0,1,13,27,0,3,0,2,0,11,4.110454745700462
1,27,0,0,15,5,0,0,0,1,0,7,3.778423503030126
1,73,19,0,18,48,0,1,0,1,1,8,4.679167970183645
1,132,4,1,16,24,1,0,0,3,0,12,5.377505627696724
1,50,0,1,18,25,0,0,0,3,0,10,3.963590820407827
1,51,0,1,22,22,0,1,0,2,0,10,4.225867743720176
1,29,2,0,10,12,0,0,0,1,0,7,3.948859340762046
1,41,0,1,26,8,0,0,0,2,0,7,3.875725480175073
0,64,6,1,17,40,0,4,0,2,0,13,4.409524219659049
0,34,0,1,26,1,0,0,0,2,0,6,4.057476076289931
1,51,21,0,10,34,0,0,0,1,0,6,4.539593233916254
0,25,0,1,17,1,0,0,0,2,0,6,3.5736606896881855
1,66,21,0,12,47,0,0,0,2,0,8,4.7640381577824265
1,113,6,1,15,76,1,3,0,2,0,16,5.342216742143561
0,35,0,1,27,1,0,0,0,2,0,6,4.0360069453309535
0,29,0,0,11,10,1,0,0,1,0,6,3.8143719431796277
1,55,0,1,20,28,0,0,0,2,1,9,4.128744204623185
1,26,0,1,17,1,1,1,0,2,0,7,3.9210296217376137
1,30,0,1,21,1,1,0,0,2,0,6,3.9898980954642873
0,47,0,1,18,22,0,1,0,2,0,8,4.086087787663725
0,39,0,1,15,16,1,0,0,2,0,7,4.0478467699778795
0,28,0,0,20,1,0,0,0,1,0,5,3.6280852788913944
1,50,15,1,42,1,0,4,0,2,0,10,4.448367439558377
1,54,0,1,17,29,1,0,0,3,1,10,4.182779113467523
0,70,0,1,11,51,1,0,0,3,0,13,4.49707096853738
0,51,0,1,26,17,1,2,0,2,0,9,4.101073077512327
0,97,5,1,17,72,1,8,0,3,0,18,4.426283720408966
1,132,23,1,30,41,1,5,0,5,1,22,4.884721792358077
1,53,3,1,21,25,0,0,0,2,0,9,4.248606718829085
0,67,0,1,24,36,0,6,0,2,0,14,4.297765878292771
1,81,20,1,27,47,0,0,0,2,0,8,4.7229625101595865
0,25,0,0,16,1,1,0,0,1,0,5,3.7034651896016455
1,73,0,3,44,21,1,3,0,5,2,12,4.168168396090405
1,18,2,1,10,1,0,0,0,2,0,6,3.5724312513221195
0,59,0,1,16,35,1,0,0,2,0,10,4.287067363134423
1,55,0,1,22,26,0,0,0,3,0,9,4.2927360229623455
1,35,0,1,26,1,1,1,0,2,0,7,3.911306145999517
1,81,21,1,19,55,0,0,0,2,0,10,4.574497492014039
0,33,0,1,18,8,0,1,0,2,0,8,3.8848588918890474
0,79,0,1,30,42,0,3,0,2,0,13,4.27344672590579
1,68,13,3,42,19,0,0,0,4,2,9,4.605578194625218
0,19,0,1,12,0,0,0,0,2,0,5,3.471354487013928
1,131,15,1,19,104,1,4,0,2,0,15,5.681067921414769
0,122,19,1,11,104,0,14,0,2,0,24,4.64649911873561
0,76,0,2,47,22,0,6,0,4,0,14,4.446178131773995
0,61,3,1,14,40,0,1,0,3,0,11,4.740094870626971
1,476,40,2,13,10,0,0,1,24,0,99,4.859242735754276
0,76,0,1,16,52,1,0,0,2,0,15,4.41219108821502
1,55,1,1,15,32,1,0,0,2,0,10,4.130979714739804
1,84,6,1,16,46,1,0,0,2,0,12,5.128260167214665
1,129,5,1,33,83,1,1,0,2,0,19,5.269993098167763
1,35,0,1,13,14,1,0,0,2,0,8,4.171860873964196
0,69,2,1,13,48,1,10,0,2,0,16,4.221379537813465
1,77,20,0,23,47,0,0,0,1,0,7,4.736286911708352
1,54,5,3,45,1,1,2,0,4,0,10,4.43111077150858
1,81,12,4,54,19,1,1,0,5,2,11,4.617628325275149
1,28,0,1,17,4,0,0,0,2,0,7,3.780394654123194
1,98,4,7,59,32,0,1,0,8,0,15,4.373232773474922
1,28,1,0,11,9,1,0,0,1,0,5,4.056656707462823
1,76,26,0,10,34,0,0,0,1,0,9,5.003146474836643
1,73,0,1,22,44,0,3,0,3,0,13,4.364721142205793
1,108,1,6,48,22,0,2,0,8,3,22,4.667551572927928
1,75,1,1,23,45,0,5,0,3,0,13,4.259181698323994
1,107,20,1,19,81,0,1,0,2,0,14,4.614848684919354
1,76,7,3,50,19,0,1,0,4,2,10,4.523775376079674
0,36,0,1,20,8,1,0,0,2,0,7,4.009523959475164
0,35,0,1,27,1,0,0,0,2,0,6,3.971302302288371
0,49,0,1,20,22,0,1,0,2,0,8,4.418195752623562
1,25,2,0,7,10,1,0,0,1,0,5,4.053660689688185
0,58,0,1,25,26,0,3,0,2,0,10,4.022714236957324
1,29,0,1,17,5,0,0,0,2,0,7,3.8664331502253844
1,34,0,1,27,0,0,0,0,2,0,5,4.113362385992582
0,40,0,2,26,7,0,0,0,3,0,8,3.4709505944546675
0,52,0,1,25,20,0,3,0,3,0,10,3.9764254779152344
1,117,20,3,42,20,0,0,0,4,3,18,4.808250888456188
0,67,5,1,18,31,0,3,0,2,0,13,4.7691660115087995
0,57,0,1,12,38,0,0,0,3,0,10,4.062541498014134
0,42,4,1,17,18,0,0,0,3,0,9,4.080565424450169
0,77,6,1,23,47,0,3,0,3,0,11,4.348762637979937
1,51,0,1,25,19,0,0,0,3,0,8,4.243134106881671
0,74,4,1,14,10,1,1,0,4,0,15,4.616029000787937
1,72,2,0,14,51,0,3,0,2,0,13,4.274141413821241
1,28,1,0,14,7,0,0,0,1,0,6,3.8518232255517657
0,43,3,1,22,1,0,0,0,2,0,10,4.489877254551157
1,45,4,1,26,11,1,0,0,2,0,6,4.485537262659802
0,33,0,1,20,1,1,0,0,2,0,10,4.040775468486825
1,36,1,0,12,16,1,2,0,1,0,9,4.270910335425636
0,41,0,1,16,17,1,0,0,2,0,8,4.079347810555482
0,46,0,1,16,22,1,0,0,2,0,8,4.284006521086276
0,32,0,1,16,8,1,0,0,2,0,7,3.7150182662886326
0,76,4,1,21,47,1,4,0,5,0,13,4.551745073699052
0,74,1,1,18,49,0,0,0,3,0,11,4.047111899840506
1,57,5,1,40,10,0,2,0,3,1,9,4.342790067330572
0,89,4,0,16,66,0,7,0,2,0,13,4.383744635680689
0,65,15,1,15,42,1,0,0,4,0,13,4.494672044626182
1,127,20,3,50,19,1,1,0,4,3,18,4.7921981189955085
0,29,0,1,17,4,1,0,0,2,0,7,4.073329701949522
0,36,0,1,27,1,1,0,0,2,0,6,3.8746697102453482
0,97,7,1,21,69,0,6,0,2,0,16,4.683547828062403
1,68,20,0,16,45,0,1,0,1,1,9,4.561748047693658
1,46,0,1,31,7,1,0,0,2,0,6,4.093682879734897
1,36,3,1,29,0,0,0,0,2,0,5,4.048688113203415
0,57,5,1,16,33,1,0,0,2,0,11,4.582289794600805
1,81,0,1,22,52,0,1,0,2,0,14,4.328219689776414
0,71,0,1,18,45,1,4,0,2,0,11,4.2835007326875285
0,31,0,1,11,13,0,0,0,2,0,7,3.7843684875968617
1,25,0,1,18,0,0,0,0,2,0,5,3.8136606896881857
1,26,0,1,17,1,1,0,0,2,0,6,3.8150724101159423
0,25,1,1,17,1,0,0,0,2,0,6,3.319079570624174
0,26,0,1,18,1,0,0,0,2,0,6,3.796217602590055
0,56,0,1,24,25,0,1,0,3,0,9,4.061382823650152
1,63,23,1,22,34,0,0,0,2,0,7,4.679272978883767
0,155,0,1,22,126,0,2,0,3,0,15,4.578776715860975
1,96,4,1,15,61,1,4,0,2,0,15,5.164091375784617
1,44,0,1,36,1,0,0,0,2,0,6,3.904377428010702
1,64,0,0,11,46,0,1,0,2,0,13,4.219449265965603
1,154,8,1,40,97,1,2,0,2,0,19,5.24344885710521
1,48,0,1,15,25,1,1,0,3,0,10,4.236440501696145
1,101,23,1,37,57,0,0,0,2,1,10,4.75996782598231
0,45,0,1,12,26,0,0,0,3,0,9,4.169987686210474
1,33,0,1,22,4,0,0,0,2,0,7,3.98319563424773
1,126,21,3,50,20,1,1,0,4,3,19,4.6924087745926455
0,34,0,2,25,1,1,0,0,3,0,7,4.057476076289932
1,29,0,1,18,4,0,0,0,2,0,7,3.8404025467025056
1,86,15,1,29,50,0,2,0,3,1,11,4.690247533963853
0,35,0,1,28,0,0,0,0,2,0,5,3.900153016697712
0,23,0,1,16,0,0,0,0,2,0,5,3.82790978214397
1,62,0,1,16,26,1,1,0,2,0,12,4.458983013544332
1,53,4,1,21,25,0,0,0,2,0,9,4.262849879247264
1,115,0,1,22,86,0,4,0,3,2,14,4.470872478342787
1,259,40,0,13,38,0,0,0,6,0,13,5.8226583661591205
1,131,8,0,14,36,1,1,0,3,0,20,4.820739224276872
1,36,0,1,17,11,1,1,0,2,1,7,4.461320140211007
1,56,3,2,22,27,0,0,0,5,1,12,4.352745780871872
0,84,6,1,20,57,0,6,0,2,0,15,4.500258458411037
1,51,0,1,16,28,0,0,0,3,0,10,4.034212106253169
1,79,0,1,20,52,0,1,0,3,0,14,4.521172996512822
1,48,8,1,20,20,1,0,0,3,0,10,4.472794209361696
0,28,0,1,19,1,1,2,0,2,0,8,3.9407598325400888
