status,url_length,digits_len,num_subdomains,domain_length,path_length,has_ip,uses_https,count_hyphens,count_at,count_dots,suspicious_words,digit_ratio,special_char_count,shannon_entropy,relative_entropy
0,19,0,0,10,1,0,1,0,0,1,0,0.0,5,3.642149881636903,0.9566089729477021
0,59,0,1,28,24,0,0,1,0,2,0,0.0,8,4.028675625882956,0.9483861513957679
1,45,1,3,27,10,0,1,0,0,5,0,0.022222222222222223,9,3.9912800422112213,0.9234952443870406
1,63,2,1,21,35,0,0,0,0,2,0,0.031746031746031744,10,4.232325012517421,0.9356177838683898
1,501,72,1,25,1,0,0,0,0,2,0,0.1437125748502994,26,5.8486904472188845,0.9607763693581065
1,61,8,2,20,34,0,0,1,0,3,0,0.13114754098360656,13,4.45304937875276,0.9365204490593368
0,94,28,1,11,76,0,0,5,0,3,0,0.2978723404255319,16,4.921194639936411,0.9594312935509467
0,38,0,1,11,19,0,1,0,0,3,0,0.0,9,3.925853014561282,0.9414684948058756
0,29,0,1,22,0,0,0,0,0,2,0,0.0,5,3.5780011510322707,0.9397603386811691
1,75,17,5,31,37,0,0,2,0,6,0,0.22666666666666666,13,4.789973317186082,0.9579946634372163
0,49,0,1,41,1,0,0,0,0,2,0,0.0,6,4.154528721224704,0.9612674320378712
0,44,0,1,35,1,0,1,0,0,2,0,0.0,6,4.0426430634637205,0.9353795284669305
0,45,0,1,18,20,0,0,0,0,2,0,0.0,7,4.116868585642403,0.9525536971594841
0,35,0,1,13,15,0,0,0,0,3,0,0.0,7,3.8785848023501845,0.9488978745464853
0,57,8,1,17,33,0,0,3,0,2,0,0.14035087719298245,13,4.32094598842116,0.9304650729571303
0,85,0,1,12,65,0,1,5,0,3,0,0.0,15,4.376636013766974,0.9675198563173637
1,194,19,0,19,61,0,0,4,1,4,1,0.0979381443298969,37,5.022574454498368,0.9199812004884181
1,40,0,1,31,1,0,1,2,0,2,0,0.0,8,4.146439344671015,0.9593957265453023
0,63,0,1,24,31,0,1,3,0,2,0,0.0,10,4.213269067196605,0.9447995680857836
1,75,0,0,8,60,0,0,1,0,2,0,0.0,13,4.3106255723229765,0.9282426923156049
1,27,0,1,15,5,0,0,0,0,2,0,0.0,7,3.884155094595805,0.9502606495641334
0,59,0,1,16,35,0,1,0,0,2,0,0.0,9,4.380453380156912,0.9432792922834697
1,74,0,1,18,49,0,0,0,0,2,0,0.0,11,4.14279183850883,0.9289954848045803
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.85619629821938,0.964049074554845
1,47,0,1,14,25,0,1,0,0,3,0,0.0,8,4.266730872678044,0.9567880477965176
1,70,7,1,16,46,0,1,1,0,2,0,0.1,10,5.05379426672862,0.9561796921893515
1,132,6,1,16,24,0,1,0,0,3,0,0.045454545454545456,11,5.317217817538692,0.9421249654043594
0,32,0,1,23,1,0,1,0,0,2,0,0.0,6,3.819548827786958,0.9548872069467395
1,21,3,0,6,8,0,0,0,0,1,0,0.14285714285714285,5,3.844232898763191,0.9610582246907977
0,54,2,1,24,23,0,0,1,0,2,0,0.037037037037037035,10,4.306020262209257,0.9272509927612862
1,146,19,3,24,115,0,0,0,0,4,0,0.13013698630136986,14,4.9892913893761115,0.9439757246043843
1,37,6,1,29,1,0,0,0,0,2,0,0.16216216216216217,6,4.283381405994076,0.9605218270625667
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.6612262562697886,0.9616193738752248
1,98,25,1,19,72,0,0,2,0,2,0,0.25510204081632654,12,4.718326554419981,0.9523899052057397
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.7979026896829464,0.9494756724207366
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.572623663895163,0.9383479441849394
0,24,0,1,16,1,0,0,0,0,2,0,0.0,6,3.740601562950723,0.9574369876533758
1,23,0,1,16,0,0,0,0,0,2,0,0.0,5,3.795088586397733,0.9713833785526385
0,34,0,1,25,1,0,1,1,0,2,0,0.0,7,4.079678649882975,0.960392717854025
0,28,0,1,20,1,0,0,0,0,2,0,0.0,6,3.9407598325400897,0.9641090293886626
0,32,0,1,23,1,0,1,0,0,2,0,0.0,6,4.140319531114783,0.9579797350197904
1,78,0,1,15,56,0,0,2,0,4,2,0.0,14,4.2046754577276655,0.9295054425191721
1,51,0,1,15,29,0,0,0,0,5,1,0.0,10,4.147942872131213,0.9597436100424794
0,39,0,1,18,13,0,1,1,0,2,0,0.0,7,4.2336188853070205,0.9493628891209952
0,47,0,1,39,1,0,0,0,0,2,0,0.0,6,4.175993372539952,0.9507494496829982
0,102,0,1,24,71,0,0,7,0,2,0,0.0,16,4.405057848291568,0.9264273542302045
1,33,0,0,22,4,0,0,0,0,1,0,0.0,6,3.9912157102019847,0.9571432840690145
1,147,73,2,22,1,0,1,0,0,3,0,0.4965986394557823,9,4.5420705341856795,0.9168127885168498
1,252,69,6,150,77,0,0,7,0,7,2,0.27380952380952384,26,4.919690102116625,0.9374538976603398
0,104,8,1,13,84,0,0,0,0,3,0,0.07692307692307693,20,4.391391158578574,0.9342511385967228
0,46,0,1,16,22,0,1,0,0,2,0,0.0,8,4.127065630893372,0.9396100585741411
0,37,0,1,22,8,0,0,0,0,2,0,0.0,6,4.046762824854522,0.9526440392515104
0,87,10,2,31,48,0,1,4,0,4,0,0.11494252873563218,14,4.546279922392471,0.9561277570339822
0,29,0,2,16,6,0,0,0,0,3,0,0.0,8,3.840402546702506,0.939556565002984
0,58,0,1,15,36,0,0,5,0,2,0,0.0,11,4.309869789234109,0.9400010989307375
0,34,0,1,25,1,0,1,0,0,2,0,0.0,6,3.6793951065171857,0.9417707039590395
1,27,0,0,19,1,0,0,0,0,1,0,0.0,5,3.884155094595805,0.9502606495641334
1,32,1,1,25,0,0,0,0,0,2,0,0.03125,5,3.9496987351738495,0.9471869958830699
0,47,2,1,15,25,0,0,3,0,2,0,0.0425531914893617,10,4.245870234564299,0.9521101785302724
1,68,10,3,42,19,0,0,0,0,4,2,0.14705882352941177,9,4.597753650865815,0.9464330254641262
1,21,0,0,12,1,0,1,0,0,1,0,0.0,5,3.6537567082870006,0.9596575005706075
1,183,41,1,37,138,0,1,17,0,2,0,0.22404371584699453,28,4.789315773827045,0.9413957257818479
1,72,0,2,19,46,0,0,0,0,4,0,0.0,13,4.280493056757483,0.9335939074930746
1,41,0,1,32,1,0,1,0,0,2,0,0.0,6,3.9211165658478135,0.9403326353571252
0,35,0,1,27,1,0,0,0,0,2,0,0.0,6,4.071581588126283,0.9584865973444195
1,114,5,1,15,76,0,1,1,0,2,0,0.043859649122807015,16,5.393302568030698,0.946120445913504
0,48,0,1,22,19,0,0,0,0,3,0,0.0,8,4.019102928664277,0.9299328541394954
1,188,49,0,11,5,0,0,4,0,1,0,0.26063829787234044,34,5.185758078374643,0.9285215572539715
0,27,0,1,19,1,0,0,0,0,2,0,0.0,6,3.7080481500712317,0.9739171225117347
1,69,10,3,42,19,0,1,0,0,4,2,0.14492753623188406,9,4.635354304723899,0.9541730009592542
0,61,2,1,23,11,0,0,0,0,3,0,0.03278688524590164,10,4.487473402852922,0.9546922568826407
1,46,3,4,38,1,0,0,0,0,5,0,0.06521739130434782,9,4.265424934732508,0.9429350092179324
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.7979026896829464,0.9494756724207366
0,34,0,0,11,15,0,1,0,0,1,0,0.0,5,3.8588029144615943,0.9440582249504197
1,55,4,3,26,21,0,1,0,0,5,0,0.07272727272727272,9,4.305115178980828,0.9517091223247895
1,28,0,1,14,7,0,0,0,0,2,0,0.0,7,3.583616975397232,0.9412353323394769
0,50,0,1,24,18,0,1,0,0,3,0,0.0,7,4.11127238011291,0.9512588571235951
1,71,12,0,12,18,0,0,0,0,4,0,0.16901408450704225,13,4.820118556210203,0.9555396430489904
1,147,2,0,23,116,0,1,5,1,7,2,0.013605442176870748,21,4.521043357335859,0.9125684720763133
0,89,6,1,13,69,0,0,4,0,3,0,0.06741573033707865,18,4.419444319835,0.9402193379437236
0,49,6,0,10,32,0,0,3,0,1,0,0.12244897959183673,10,4.678499579198325,0.953455042055636
1,57,6,0,19,6,0,0,0,0,1,0,0.10526315789473684,9,4.5454500495111585,0.9455199633077337
1,46,0,1,16,23,0,0,0,0,3,0,0.0,8,3.7193506851941662,0.9298376712985416
1,44,0,1,12,24,0,1,0,0,4,0,0.0,10,3.9540036423298544,0.9482193662864982
1,36,0,0,23,6,0,0,0,0,2,0,0.0,6,4.0996659733039555,0.9650979119416656
0,62,4,1,24,31,0,0,0,0,3,0,0.06451612903225806,9,4.50236939960712,0.9695324780988818
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.8239348962840563,0.9559837240710141
1,77,18,0,12,58,0,0,0,0,2,0,0.23376623376623376,9,4.749981507974496,0.9416356842035569
1,42,0,1,16,18,0,1,0,0,2,0,0.0,8,3.8152023999804863,0.9333913354459831
1,39,0,1,22,10,0,0,0,0,2,0,0.0,8,4.067865207186248,0.9412153830135076
0,92,6,1,21,64,0,0,6,0,2,0,0.06521739130434782,16,4.7492670832232795,0.925912465257566
0,32,0,1,25,0,0,0,1,0,2,0,0.0,6,3.9650182662886326,0.9508608104263733
1,83,20,1,17,59,0,0,0,0,3,0,0.24096385542168675,10,4.6664425936586715,0.9419171751178078
1,47,10,2,23,6,0,0,0,0,3,0,0.2127659574468085,10,4.232483203009177,0.9356527542066525
0,18,0,0,9,1,0,1,0,0,1,0,0.0,5,3.68354236243323,0.9674806887828934
0,69,0,1,15,46,0,1,4,0,2,0,0.0,12,4.329610422224486,0.9323308572211659
0,29,0,1,21,1,0,0,1,0,2,0,0.0,7,3.83127625337525,0.9578190633438125
1,125,24,3,50,19,0,1,1,0,4,3,0.192,18,4.8085667659250495,0.9451797322107328
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.235981390822668,0.9644069367242616
1,31,1,1,14,10,0,0,0,0,2,0,0.03225806451612903,7,4.0022680844408445,0.942169580760196
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.4130884364257574,0.9520569422244098
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.629219686524096,0.9532128632133832
1,53,0,1,35,1,0,1,3,0,2,0,0.0,10,4.493469096728847,0.9450211166266971
1,56,6,0,16,6,0,0,1,0,1,0,0.10714285714285714,10,4.755678975815086,0.9511357951630173
1,138,9,1,19,25,0,0,1,0,3,0,0.06521739130434782,10,5.438836801254595,0.9450813415918108
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.6572682296173897,0.9605798000153074
0,69,7,1,27,35,0,0,2,0,3,0,0.10144927536231885,11,4.483696428684622,0.9429658276130709
0,68,0,1,17,43,0,1,2,0,2,0,0.0,12,4.4173909669468365,0.9512333686545806
0,16,0,1,9,0,0,0,0,0,2,0,0.0,5,3.202819531114783,0.9641447495639975
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,4.021268494903765,0.9643503164955894
1,26,1,1,18,1,0,0,0,0,2,0,0.038461538461538464,6,4.103909910282363,0.966096972534149
1,37,0,0,23,7,0,0,1,0,1,0,0.0,7,4.121219243831913,0.9535603446774418
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.849223912390625,0.9623059780976563
1,79,10,1,13,58,0,1,1,0,3,1,0.12658227848101267,15,4.797531147421521,0.9430105530249806
1,97,18,2,17,73,0,0,0,0,4,2,0.18556701030927836,12,4.677895802435424,0.9355791604870849
1,33,0,0,25,1,0,0,0,0,1,0,0.0,5,3.9912157102019843,0.9571432840690144
0,59,0,0,15,36,0,1,2,0,1,0,0.0,8,4.12517551594301,0.9250451332637704
0,53,0,1,15,31,0,0,2,0,3,0,0.0,10,4.229318153332621,0.9349530733561853
0,44,0,1,16,20,0,1,0,0,2,0,0.0,8,4.2089873002588005,0.9438394082932419
1,120,21,5,39,44,0,1,2,0,7,2,0.175,19,5.003777905943422,0.9339672114484905
1,425,17,2,13,10,1,0,0,1,24,0,0.04,97,4.713713338008886,0.8741535351937465
1,120,19,3,42,20,0,1,0,0,4,3,0.15833333333333333,18,4.8582004420462415,0.9397042395568397
1,40,2,0,17,15,0,1,0,0,1,0,0.05,6,4.275070520364182,0.9450673079960576
0,56,0,1,22,27,0,0,3,0,2,0,0.0,9,4.282639243749494,0.9603554017626518
1,49,0,0,16,26,0,0,1,0,2,0,0.0,9,4.010032487317439,0.9439973904043159
0,52,3,1,18,27,0,0,0,0,3,0,0.057692307692307696,9,4.371716950260307,0.94139800450461
1,85,23,1,13,65,0,0,0,0,2,0,0.27058823529411763,11,4.678418183818777,0.953438454080428
1,68,7,3,42,19,0,0,0,0,4,2,0.10294117647058823,9,4.491207878838806,0.9342367999982238
0,28,0,1,14,6,0,1,0,0,2,0,0.0,6,4.012188403968661,0.9621727974917793
0,64,0,1,30,27,0,0,5,0,3,0,0.0,12,4.385933985216441,0.9565910265409128
1,80,0,1,72,1,0,0,2,0,2,0,0.0,8,4.033583253616557,0.9332832858529266
0,74,6,2,31,35,0,1,3,0,4,0,0.08108108108108109,13,4.619954596131901,0.9510030197247776
0,26,0,2,18,1,0,0,0,0,3,0,0.0,7,3.445470853406835,0.9310976845577853
0,25,0,2,16,1,0,1,0,0,3,0,0.0,7,3.643074189428569,0.9568517419594145
1,87,23,1,21,59,0,0,0,0,2,0,0.26436781609195403,10,4.746795364209209,0.9410040634994846
1,1386,269,1,15,36,0,0,11,0,13,6,0.19408369408369408,105,5.854047373748284,0.9488036519698073
0,27,0,1,11,9,0,0,0,0,2,0,0.0,6,3.930270372293455,0.9615427772527959
0,78,5,1,18,53,0,0,6,0,2,0,0.0641025641025641,14,4.545366649466203,0.9559356866798776
0,41,0,1,18,16,0,0,0,0,3,0,0.0,7,4.1315846264110005,0.9559586683773084
0,48,0,1,16,25,0,0,1,0,2,0,0.0,9,4.2801876989901,0.9598056579905647
1,54,5,1,20,26,0,1,0,0,2,2,0.09259259259259259,9,4.083023151469138,0.9295828963303955
0,41,0,1,19,14,0,1,0,0,2,0,0.0,6,3.9763522367378235,0.953578837835804
1,132,4,1,16,24,0,1,0,0,3,0,0.030303030303030304,12,5.39360939299273,0.9461742707019768
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.082597923010943,0.9610799407689004
0,62,0,1,16,38,0,1,0,0,2,0,0.0,10,4.344672924228474,0.9475918120475604
0,58,0,1,15,36,0,0,3,0,2,0,0.0,11,4.269823513430077,0.9574815533856845
1,98,47,0,15,76,0,0,4,0,1,0,0.47959183673469385,18,4.6727435196305045,0.9345487039261009
1,59,2,1,27,25,0,0,0,0,3,0,0.03389830508474576,9,4.389200101252438,0.9451627961513942
1,22,0,0,14,1,0,0,1,0,1,0,0.0,6,3.9362600275315254,0.963008149653891
1,47,0,1,21,18,0,1,0,0,3,0,0.0,8,3.8920576710942836,0.9521940191886168
0,55,0,1,30,18,0,0,0,0,2,0,0.0,7,4.096431814196348,0.9326356499081927
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.900241770616629,0.9541962635735082
0,43,0,1,19,17,0,0,0,0,3,0,0.0,7,4.0078061858720755,0.9434732992002363
1,72,0,1,54,10,0,1,0,0,2,1,0.0,7,4.192776267294522,0.9268749512053058
1,30,0,1,22,1,0,0,0,0,2,0,0.0,6,4.002910079649727,0.9423207121547056
1,125,19,3,50,20,0,0,1,0,4,3,0.152,19,4.770527665907742,0.9377027046226633
1,48,0,0,13,28,0,0,0,0,1,0,0.0,12,3.839661719245795,0.9038905930231306
0,54,0,1,21,26,0,0,2,0,2,0,0.0,10,4.438339651611601,0.944239245209777
0,80,4,1,14,10,0,1,2,0,4,0,0.05,16,4.593453957701922,0.9455479472457873
1,26,6,1,18,1,0,0,0,0,2,0,0.23076923076923078,6,3.9790978911348036,0.9542372799890875
1,69,0,1,24,13,0,1,0,1,4,0,0.0,12,4.38014212393496,0.931857950870009
1,56,0,1,22,27,0,0,1,0,5,1,0.0,11,4.079352136869956,0.9287471155236295
0,59,0,0,8,44,0,0,0,0,2,0,0.0,7,4.237972499537139,0.9368662440585185
1,77,0,1,24,46,0,0,1,0,2,0,0.0,11,4.294855991162371,0.9367265251322873
0,26,3,1,17,1,0,1,0,0,2,0,0.11538461538461539,6,4.103909910282363,0.966096972534149
1,118,22,3,42,19,0,0,0,0,4,3,0.1864406779661017,17,4.793027639672578,0.9344439805404492
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.7230741894285684,0.9529507157465411
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.9302703722934544,0.9615427772527958
0,68,0,0,30,30,0,1,5,0,1,0,0.0,11,4.165736475731593,0.9484142594357802
0,49,0,1,16,25,0,1,0,0,2,0,0.0,9,4.2386706203351965,0.9504957095026473
0,49,0,2,18,23,0,1,0,0,3,0,0.0,9,4.09673963171513,0.9327057307992472
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.9946803684089094,0.9579741522994326
0,35,0,1,26,1,0,1,0,0,2,0,0.0,6,3.9357276594930415,0.9628779055246696
1,132,7,1,16,24,0,1,0,0,3,0,0.05303030303030303,11,5.29074991925594,0.937435282075662
1,73,24,0,10,34,0,0,0,0,1,0,0.3287671232876712,8,4.970732525185623,0.9541754530296086
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.767183467891461,0.9642408395376892
0,32,0,1,23,1,0,1,2,0,2,0,0.0,8,4.030639062229566,0.9665974953591325
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.042433003725894,0.9694258295599272
0,49,0,1,16,26,0,0,0,0,3,0,0.0,10,3.9892253442836867,0.9566659695087744
1,121,2,1,13,18,0,0,1,0,7,2,0.01652892561983471,31,4.5089230457012945,0.9188961844261638
0,83,4,1,14,61,0,1,10,0,2,0,0.04819277108433735,19,4.369091547659473,0.9188632844986431
1,128,26,3,50,20,0,1,1,0,4,3,0.203125,19,4.736492439641128,0.9389616131428516
1,59,0,1,28,24,0,0,1,0,2,0,0.0,9,4.1345849491962925,0.9271551405602064
0,21,0,1,14,0,0,0,0,0,2,0,0.0,5,3.6537567082870006,0.9596575005706075
0,33,7,1,12,6,0,0,0,0,2,0,0.21212121212121213,7,4.286225937278034,0.961159695635788
0,38,0,1,17,13,0,1,1,0,2,0,0.0,7,4.181366328891459,0.9674770697452876
0,55,0,1,16,31,0,1,0,0,2,0,0.0,12,4.544285167755427,0.9557082403501203
1,22,11,2,14,1,1,0,0,0,3,0,0.5,7,3.5039975273348483,0.9469138249048612
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.4885252948977485,0.942732637366189
0,66,0,1,19,39,0,1,2,0,2,0,0.0,10,4.2334389152270635,0.9493225319420209
0,21,0,0,14,0,0,0,0,0,1,0,0.0,4,3.6178096843744543,0.9502160314540063
1,128,18,3,50,20,0,1,1,0,4,3,0.140625,19,4.7713919506518225,0.9378725898426736
1,39,0,1,31,1,0,0,2,0,2,0,0.0,8,4.199132270744292,0.9560174883917539
1,129,11,4,54,20,0,0,1,0,5,3,0.08527131782945736,20,4.602287936639367,0.9204575873278735
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.7532696895151076,0.9606794963068364
1,80,0,0,15,29,0,0,1,1,2,0,0.0,13,4.415031896934837,0.9183910837698567
1,126,11,1,18,17,0,1,0,0,3,1,0.0873015873015873,15,4.976310647931139,0.9115070936950854
1,124,21,4,46,20,0,1,0,0,5,3,0.1693548387096774,19,4.7378406887049165,0.939228889852777
0,89,0,0,11,71,0,0,6,0,2,0,0.0,13,4.0342681969418095,0.9184828437079499
1,332,44,4,39,117,0,0,0,0,6,0,0.13253012048192772,31,5.77260209076515,0.9418070718559187
1,47,4,1,27,12,0,1,0,0,2,0,0.0851063829787234,7,4.254175756384791,0.9278539913283181
1,79,7,1,24,1,0,0,0,0,2,0,0.08860759493670886,13,5.109090363270727,0.9474758184094286
1,132,5,1,16,24,0,1,0,0,3,0,0.03787878787878788,12,5.3998891007450815,0.9472758888337092
0,42,1,1,17,17,0,1,0,0,3,0,0.023809523809523808,9,3.89484473255064,0.9340323222128633
0,42,0,1,16,18,0,1,0,0,2,0,0.0,7,4.0050635535766075,0.9428276591117959
0,69,17,1,14,47,0,1,0,0,3,0,0.2463768115942029,15,4.795057928037724,0.9505716275491098
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.753269689515107,0.9606794963068362
0,13,0,0,6,0,0,0,0,0,1,0,0.0,4,3.3927474104487847,0.9807239409418417
1,60,0,0,15,37,0,1,0,0,1,0,0.0,10,3.9896312216142285,0.9231137432234873
1,31,4,0,12,12,0,0,1,0,1,0,0.12903225806451613,8,4.19259500475988,0.9545291474192847
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.5227119556807582,0.9519711774822223
1,34,3,1,25,1,0,1,0,0,2,0,0.08823529411764706,6,3.9542473996920804,0.9674087700042532
1,132,5,1,16,24,0,1,0,0,3,0,0.03787878787878788,10,5.300695283095074,0.9391974396333178
0,35,0,1,16,11,0,1,0,0,2,1,0.0,6,4.243010159554855,0.9660071782495518
1,58,1,3,29,21,0,1,0,0,5,0,0.017241379310344827,9,4.343352177335083,0.9473037514814852
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.6732696895151076,0.9647825760173593
1,106,18,1,19,80,0,0,1,0,2,0,0.16981132075471697,13,4.652172521550478,0.9222460441180083
0,95,7,1,12,76,0,0,0,0,3,0,0.07368421052631578,16,4.383301825870758,0.9325301649872548
1,32,0,1,20,1,0,1,0,0,2,0,0.0,7,4.202819531114783,0.9724408733422754
1,43,0,1,15,21,0,0,0,0,2,0,0.0,9,3.859193173649676,0.925482633935824
0,35,0,1,26,1,0,1,0,0,2,0,0.0,6,4.071581588126283,0.9420752725948338
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,4.004344446367528,0.9602917186717957
0,43,0,1,17,19,0,0,1,0,2,0,0.0,8,4.164295859202321,0.9480862739122838
1,61,0,3,52,1,0,1,2,0,4,0,0.0,10,4.401487952068716,0.9730137433345328
0,50,4,1,21,22,0,0,1,0,3,0,0.08,8,4.283074189428569,0.9604529356450544
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.9353986674667634,0.962797417447088
0,24,1,1,16,1,0,0,0,0,2,0,0.041666666666666664,6,3.8239348962840567,0.9559837240710142
0,59,0,1,26,25,0,1,0,0,2,0,0.0,9,4.070882829199449,0.9419135950029135
1,22,0,1,15,0,0,0,0,0,2,0,0.0,5,3.9139770731827506,0.9784942682956876
0,33,7,1,12,6,0,0,0,0,2,0,0.21212121212121213,7,4.309101316131471,0.9662893580703086
1,98,14,2,24,45,0,1,0,1,8,0,0.14285714285714285,15,4.660393073985906,0.9406960850975997
0,35,0,1,26,1,0,1,0,0,2,0,0.0,6,3.829741775363136,0.9369484015154088
1,46,0,1,23,16,0,0,0,0,2,0,0.0,8,4.420756391857,0.9404984760883819
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.703465189601646,0.9479316348823461
1,130,18,4,54,19,0,0,1,0,5,3,0.13846153846153847,19,4.743758195881397,0.9324408539002773
0,57,0,1,26,24,0,0,4,0,3,0,0.0,11,4.139846269181971,0.9578702325194198
0,80,2,1,12,61,0,0,0,0,3,0,0.025,14,4.502689896091421,0.9268644526620218
0,23,0,1,14,1,0,1,1,0,2,0,0.0,7,3.8164027166443875,0.9541006791610969
0,67,0,1,26,34,0,0,1,0,3,0,0.0,9,4.233104116570089,0.935790016295012
1,40,0,1,23,10,0,0,1,0,3,0,0.0,9,4.208694969562842,0.9581946304099872
1,100,5,0,12,80,0,1,2,0,1,1,0.05,16,4.503563380781243,0.9090401547752874
1,38,0,1,27,4,0,0,0,0,2,0,0.0,6,4.168465671110588,0.9490356160264586
0,28,0,1,20,1,0,0,0,0,2,0,0.0,6,3.7979026896829464,0.9494756724207366
1,74,0,0,17,20,0,0,0,0,2,2,0.0,15,4.474269203549112,0.9409831886692009
1,93,6,1,17,69,0,0,9,0,2,3,0.06451612903225806,19,4.595896413810076,0.9366209260755128
1,54,4,0,21,26,0,0,0,0,2,0,0.07407407407407407,8,4.639353595542589,0.9549962423063696
0,80,8,1,15,57,0,1,0,0,2,0,0.1,11,4.6544269646841405,0.9580990475986648
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.7962176025900556,0.9716723593072036
1,38,0,0,17,13,0,1,0,0,1,0,0.0,7,4.271100790318223,0.9577679748396671
1,56,0,1,17,31,0,1,1,0,2,0,0.0,11,4.141279476590679,0.9582018454887339
0,77,2,1,20,49,0,1,5,0,3,0,0.025974025974025976,13,4.569795754975441,0.9610733698528492
0,46,0,1,16,22,0,1,0,0,2,0,0.0,9,4.294663586209603,0.9493986437964188
0,46,0,3,19,19,0,1,0,0,4,0,0.0,10,3.741514815817076,0.9153636280330224
0,44,4,1,13,24,0,0,1,0,2,0,0.09090909090909091,10,4.252172175938121,0.9535233499639332
1,139,5,1,27,95,0,1,2,0,2,1,0.03597122302158273,18,5.389906631099015,0.945524713461343
1,42,3,1,33,1,0,1,1,0,2,0,0.07142857142857142,7,4.189238255803027,0.9537649155494647
0,58,0,1,16,34,0,1,0,0,2,0,0.0,9,4.355646031166067,0.9379373204443184
0,18,0,0,9,1,0,1,0,0,1,0,0.0,5,3.30827083453526,0.9563047341974688
0,47,0,1,16,23,0,1,0,0,2,0,0.0,8,4.179499692462942,0.9515477344118765
1,30,0,1,18,5,0,0,0,0,2,0,0.0,7,3.8314018453921714,0.9578504613480429
0,49,0,1,21,20,0,1,0,0,2,0,0.0,8,4.204636702690701,0.9428638136569395
1,102,1,1,14,8,0,0,0,0,6,1,0.00980392156862745,24,4.332736030038557,0.911217358574134
0,57,5,1,18,31,0,1,1,0,2,0,0.08771929824561403,9,4.361864199568875,0.9513413029840069
1,33,0,1,26,0,0,0,2,0,2,0,0.0,7,4.051821770808045,0.95383496022121
0,70,0,1,21,42,0,0,3,0,2,0,0.0,10,4.480380474051224,0.9319845417474543
1,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.703465189601646,0.9479316348823461
1,59,0,0,28,23,0,1,0,0,2,0,0.0,8,4.202381559365785,0.9423581116936016
0,40,0,1,13,20,0,0,0,0,2,0,0.0,8,4.081687083026441,0.9444134639479276
0,41,0,1,16,17,0,1,1,0,2,0,0.0,8,3.9947641270344936,0.9579942386620304
0,107,8,1,17,83,0,0,9,0,2,0,0.07476635514018691,18,4.309824971030715,0.8871638187455565
0,32,0,1,23,1,0,1,0,0,2,0,0.0,6,4.054229296672174,0.9544017132687866
1,165,60,1,15,29,0,0,6,1,4,0,0.36363636363636365,20,5.020361003744797,0.9195757643719522
1,42,18,2,13,22,1,0,0,0,3,0,0.42857142857142855,10,4.044003363657554,0.9519944374896547
0,84,4,1,18,58,0,1,5,0,2,0,0.047619047619047616,12,4.418430965959423,0.9400037509058417
1,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.1313003425053605,0.9558928912751913
1,24,5,0,5,12,0,0,0,0,1,0,0.20833333333333334,5,3.9072682296173897,0.9559152905772157
0,26,0,1,19,0,0,0,0,0,2,0,0.0,5,3.7483286603655737,0.9594148002451939
1,33,0,1,22,4,0,0,1,0,2,0,0.0,8,3.907734270742486,0.9560293077911198
1,115,10,1,15,76,0,1,0,0,2,0,0.08695652173913043,15,5.4657657857235264,0.937059634666575
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,4.039148671903072,0.968638205844468
1,76,8,3,50,19,0,0,1,0,4,2,0.10526315789473684,10,4.51036024438686,0.9284433695625062
1,53,0,0,15,30,0,1,0,0,3,0,0.0,10,4.0952916807333715,0.9475612714561144
0,65,1,1,18,39,0,1,6,0,2,0,0.015384615384615385,14,4.25859546050393,0.9170386175784044
0,78,0,1,21,49,0,1,4,0,2,0,0.0,11,4.02733623976663,0.9031052798152993
